Customer ID,Age,Gender,Category,Purchase Amount (USD),Size,Season,Review Rating,Shipping Type,Promo Code Used,Previous Purchases,Payment Method,Frequency of Purchases
2077,59.0,Male,Accessories,23.0,S,Fall,4.6,Free Shipping,No,22,Debit Card,
2078,64.0,Male,,34.0,L,Fall,3.3,Free Shipping,No,26,Bank Transfer,Annually
2079,,Male,Clothing,,M,Spring,3.2,Next Day Air,No,40,Debit Card,Weekly
2080,32.0,Male,Clothing,24.0,L,Summer,3.1,Next Day Air,No,16,PayPal,Quarterly
2081,29.0,Male,Accessories,47.0,S,Fall,3.5,Free Shipping,No,17,Debit Card,Bi-Weekly
2082,24.0,Male,Outerwear,78.0,S,Spring,,Standard,No,48,Bank Transfer,Bi-Weekly
2083,41.0,Male,,89.0,M,Summer,2.9,Free Shipping,No,28,Venmo,Every 3 Months
2084,41.0,Male,Accessories,59.0,L,Fall,2.7,Store Pickup,No,26,Credit Card,Fortnightly
2085,32.0,Male,Clothing,94.0,S,Summer,,Standard,No,43,Bank Transfer,
2086,69.0,Male,Clothing,49.0,M,Fall,,Free Shipping,No,38,Debit Card,Weekly
2087,65.0,Male,Clothing,89.0,L,Summer,4.7,2-Day Shipping,No,36,Cash,Every 3 Months
2088,54.0,Male,,91.0,M,Summer,4.7,Standard,No,1,Credit Card,Weekly
2089,39.0,,Footwear,89.0,L,Spring,4.0,Standard,No,49,Debit Card,
2090,,Male,Outerwear,,L,Spring,3.6,Free Shipping,No,41,Credit Card,Every 3 Months
2091,,Male,,71.0,S,Winter,3.4,Free Shipping,No,21,Debit Card,Monthly
2092,26.0,Male,Clothing,97.0,XL,Fall,3.0,Next Day Air,No,24,Bank Transfer,
2093,42.0,Male,Footwear,45.0,M,Fall,,Next Day Air,No,27,Bank Transfer,Weekly
2094,21.0,Male,Clothing,91.0,M,Spring,4.2,Store Pickup,No,4,Debit Card,Annually
2095,53.0,Male,Clothing,25.0,M,Spring,3.4,Standard,No,19,Venmo,Annually
2096,,Male,Clothing,,M,Fall,,Store Pickup,No,1,Bank Transfer,
2097,21.0,Male,Clothing,52.0,L,Summer,4.7,Free Shipping,No,27,Debit Card,Annually
2098,33.0,Male,Footwear,43.0,S,Winter,3.9,Next Day Air,No,5,Credit Card,Weekly
2099,49.0,Male,Clothing,28.0,M,Summer,,2-Day Shipping,No,20,Venmo,
2100,31.0,Male,Clothing,78.0,L,Summer,2.9,Express,No,50,PayPal,Annually
2101,68.0,Male,Clothing,31.0,M,Spring,4.4,Free Shipping,No,36,Cash,Fortnightly
2102,49.0,Male,Clothing,23.0,M,Winter,3.6,Next Day Air,No,12,Bank Transfer,Bi-Weekly
2103,23.0,Male,Accessories,25.0,M,Spring,4.5,Store Pickup,No,23,Cash,Monthly
2104,30.0,Male,Clothing,,S,Summer,3.7,Store Pickup,No,21,Venmo,Weekly
2105,53.0,Male,Footwear,88.0,M,Spring,2.8,Free Shipping,No,47,Venmo,
2106,65.0,Male,Accessories,35.0,M,Spring,4.5,Free Shipping,No,38,Venmo,Bi-Weekly
2107,,Male,,34.0,M,Fall,,Standard,No,40,Credit Card,Every 3 Months
2108,46.0,Male,Clothing,75.0,M,Winter,3.3,Standard,No,35,PayPal,Quarterly
2109,54.0,Male,Clothing,,XL,Winter,,Express,No,4,Credit Card,Quarterly
2110,59.0,,Accessories,31.0,L,Fall,2.7,Free Shipping,No,28,Venmo,Every 3 Months
2111,,,Clothing,,L,Spring,,Store Pickup,No,36,Debit Card,Every 3 Months
2112,41.0,Male,Accessories,,XL,Spring,2.6,Free Shipping,No,15,Bank Transfer,Annually
2113,43.0,Male,,68.0,M,Fall,4.5,2-Day Shipping,No,7,Cash,Fortnightly
2114,63.0,Male,Clothing,40.0,M,Spring,2.7,Store Pickup,No,29,PayPal,
2115,,Male,,51.0,M,Winter,2.9,Standard,No,12,Debit Card,Annually
2116,44.0,Male,Accessories,85.0,M,Winter,3.4,Store Pickup,No,16,Bank Transfer,Bi-Weekly
2117,67.0,Male,Outerwear,23.0,M,Summer,,Express,No,50,Debit Card,Bi-Weekly
2118,27.0,Male,Clothing,28.0,L,Summer,3.8,Free Shipping,No,11,Debit Card,Annually
2119,60.0,Male,,44.0,M,Fall,,2-Day Shipping,No,28,Debit Card,Quarterly
2120,58.0,Male,Accessories,57.0,M,Spring,3.5,Store Pickup,No,36,Venmo,
2121,53.0,Male,Accessories,98.0,S,Fall,3.1,Next Day Air,No,38,PayPal,Quarterly
2122,43.0,Male,Accessories,68.0,M,Winter,3.5,2-Day Shipping,No,32,Bank Transfer,
2123,32.0,Male,Outerwear,,L,Fall,4.0,Express,No,42,Debit Card,Weekly
2124,54.0,Male,Outerwear,71.0,L,Spring,3.7,Express,No,22,Debit Card,Bi-Weekly
2125,,Male,Clothing,60.0,M,Fall,4.2,Next Day Air,No,22,Venmo,Quarterly
2126,57.0,Male,Outerwear,87.0,M,Fall,4.8,Store Pickup,No,31,PayPal,Quarterly
2127,63.0,Male,Footwear,38.0,XL,Winter,4.1,Express,No,28,Credit Card,Monthly
2128,70.0,Male,Footwear,45.0,M,Spring,4.5,2-Day Shipping,No,40,Debit Card,Weekly
2129,,Male,Outerwear,47.0,L,Fall,2.7,2-Day Shipping,No,21,PayPal,Weekly
2130,40.0,Male,Clothing,,L,Fall,2.8,Store Pickup,No,12,PayPal,Every 3 Months
2131,25.0,Male,Accessories,,L,Summer,,Free Shipping,No,33,Credit Card,Annually
2132,19.0,Male,Clothing,52.0,M,Fall,3.6,Express,No,9,Bank Transfer,Fortnightly
2133,25.0,Male,Clothing,87.0,M,Fall,4.7,2-Day Shipping,No,15,Debit Card,Weekly
2134,21.0,Male,,34.0,M,Summer,3.8,Standard,No,13,Bank Transfer,Annually
2135,55.0,Male,Footwear,41.0,XL,Winter,,Standard,No,35,Credit Card,Fortnightly
2136,34.0,Male,Accessories,,S,Winter,4.6,Next Day Air,No,1,Debit Card,Every 3 Months
2137,,Male,Accessories,93.0,M,Summer,,Standard,No,25,Bank Transfer,Fortnightly
2138,27.0,Male,Clothing,,XL,Winter,4.6,2-Day Shipping,No,20,Credit Card,Every 3 Months
2139,67.0,Male,Clothing,42.0,M,Fall,2.8,Next Day Air,No,36,Venmo,
2140,40.0,Male,Footwear,,M,Winter,3.0,Free Shipping,No,33,Cash,
2141,,Male,Accessories,90.0,M,Fall,3.7,Standard,No,36,Cash,Fortnightly
2142,24.0,Male,Clothing,98.0,M,Winter,4.1,2-Day Shipping,No,32,PayPal,Annually
2143,47.0,Male,Accessories,39.0,M,Winter,,Next Day Air,No,21,Venmo,Quarterly
2144,,Male,Footwear,66.0,L,Fall,3.8,Next Day Air,No,48,Venmo,Bi-Weekly
2145,47.0,,Footwear,,L,Winter,3.7,Free Shipping,No,25,PayPal,Quarterly
2146,38.0,Male,Clothing,73.0,S,Winter,4.8,Standard,No,32,PayPal,
2147,48.0,Male,Accessories,23.0,XL,Summer,4.6,Standard,No,45,PayPal,Every 3 Months
2148,47.0,Male,Clothing,43.0,S,Fall,4.8,Standard,No,4,Cash,Fortnightly
2149,19.0,Male,Clothing,45.0,XL,Winter,4.6,2-Day Shipping,No,19,PayPal,
2150,38.0,Male,Footwear,21.0,L,Winter,4.0,Standard,No,1,Bank Transfer,Weekly
2151,57.0,Male,Clothing,,M,Spring,,2-Day Shipping,No,12,Cash,Weekly
2152,70.0,,Clothing,,L,Fall,,2-Day Shipping,No,18,Venmo,Monthly
2153,,Male,Clothing,,L,Summer,4.5,Next Day Air,No,43,Bank Transfer,
2154,35.0,Male,Clothing,94.0,M,Fall,4.2,Free Shipping,No,31,PayPal,Annually
2155,46.0,Male,Accessories,74.0,M,Spring,3.4,Store Pickup,No,33,Cash,Every 3 Months
2156,32.0,Male,Accessories,51.0,L,Fall,3.7,Store Pickup,No,46,PayPal,Monthly
2157,,,Clothing,83.0,M,Winter,3.6,Next Day Air,No,41,Debit Card,Bi-Weekly
2158,41.0,Male,Accessories,68.0,L,Winter,4.0,Next Day Air,No,41,Venmo,Fortnightly
2159,19.0,Male,Accessories,,XL,Spring,4.6,Standard,No,9,Bank Transfer,Fortnightly
2160,18.0,,,58.0,M,Fall,3.0,Free Shipping,No,34,Cash,Annually
2161,45.0,Male,Clothing,92.0,L,Winter,3.3,Express,No,21,PayPal,Annually
2162,23.0,Male,Clothing,69.0,S,Summer,3.8,Express,No,5,Debit Card,Fortnightly
2163,60.0,Male,,48.0,S,Summer,2.7,Free Shipping,No,32,PayPal,Weekly
2164,52.0,Male,Footwear,60.0,L,Spring,4.5,Express,No,44,Bank Transfer,Monthly
2165,42.0,Male,Footwear,20.0,S,Winter,,Next Day Air,No,46,PayPal,Bi-Weekly
2166,29.0,Male,Clothing,55.0,M,Summer,4.2,Express,No,42,Credit Card,Every 3 Months
2167,31.0,Male,Outerwear,88.0,S,Spring,,Express,No,50,Credit Card,Bi-Weekly
2168,30.0,Male,Clothing,48.0,L,Winter,4.9,Standard,No,33,Venmo,Fortnightly
2169,23.0,Male,Accessories,,M,Spring,4.1,Next Day Air,No,32,Cash,Quarterly
2170,31.0,Male,Outerwear,42.0,M,Fall,,Next Day Air,No,32,Bank Transfer,Bi-Weekly
2171,40.0,Male,Clothing,32.0,M,Fall,4.0,Next Day Air,No,37,Venmo,Every 3 Months
2172,39.0,Male,Clothing,,M,Summer,4.6,Store Pickup,No,9,Cash,Fortnightly
2173,28.0,Male,,89.0,S,Fall,2.8,Store Pickup,No,6,PayPal,Fortnightly
2174,23.0,Male,Accessories,97.0,S,Summer,5.0,2-Day Shipping,No,36,Venmo,Quarterly
2175,,Male,Accessories,49.0,S,Spring,2.9,Store Pickup,No,1,Cash,Annually
2176,68.0,Male,Clothing,50.0,M,Spring,3.3,Free Shipping,No,48,Credit Card,Fortnightly
2177,24.0,Male,Accessories,91.0,S,Winter,3.4,2-Day Shipping,No,44,Debit Card,Quarterly
2178,24.0,Male,Accessories,93.0,XL,Winter,3.0,Express,No,9,PayPal,Bi-Weekly
2179,21.0,Male,Accessories,98.0,M,Summer,4.7,Standard,No,32,Venmo,Annually
2180,,Male,Clothing,82.0,L,Fall,2.9,Next Day Air,No,14,PayPal,Monthly
2181,41.0,Male,Outerwear,37.0,M,Summer,4.1,Store Pickup,No,43,Cash,Quarterly
2182,,Male,Accessories,63.0,M,Fall,,Free Shipping,No,32,Bank Transfer,Bi-Weekly
2183,42.0,,Clothing,99.0,M,Winter,2.7,Store Pickup,No,26,Venmo,Bi-Weekly
2184,30.0,Male,Clothing,,M,Spring,4.7,Store Pickup,No,2,Cash,Monthly
2185,,,Footwear,34.0,S,Spring,3.2,Free Shipping,No,16,PayPal,
2186,40.0,Male,Clothing,32.0,M,Winter,2.5,Express,No,50,Debit Card,
2187,55.0,Male,Footwear,23.0,XL,Winter,,Next Day Air,No,6,PayPal,Every 3 Months
2188,37.0,Male,Clothing,78.0,M,Spring,4.4,Free Shipping,No,20,PayPal,
2189,41.0,Male,,54.0,M,Winter,4.7,Next Day Air,No,9,Credit Card,
2190,38.0,Male,Clothing,94.0,XL,Fall,4.0,Express,No,47,Credit Card,Bi-Weekly
2191,42.0,Male,,,S,Spring,4.6,Express,No,33,Credit Card,Annually
2192,26.0,Male,Clothing,69.0,S,Summer,3.8,Next Day Air,No,46,Cash,
2193,41.0,Male,Accessories,35.0,L,Winter,3.2,Next Day Air,No,9,Credit Card,Monthly
2194,27.0,Male,Clothing,,L,Spring,5.0,Express,No,8,PayPal,
2195,,Male,Clothing,29.0,M,Summer,3.5,Standard,No,48,Bank Transfer,Quarterly
2196,58.0,Male,Clothing,,M,Fall,3.7,Next Day Air,No,2,Cash,Monthly
2197,25.0,Male,Clothing,58.0,M,Spring,4.8,Next Day Air,No,31,PayPal,Weekly
2198,33.0,Male,Footwear,88.0,M,Summer,3.7,2-Day Shipping,No,40,Venmo,Monthly
2199,57.0,Male,Accessories,80.0,L,Summer,,Free Shipping,No,35,Venmo,Monthly
2200,,Male,Accessories,47.0,M,Summer,,Store Pickup,No,40,Debit Card,Monthly
2201,60.0,,,,L,Summer,4.7,Next Day Air,No,27,Debit Card,Every 3 Months
2202,39.0,Male,,,L,Spring,4.9,2-Day Shipping,No,10,Venmo,Annually
2203,42.0,Male,Clothing,36.0,M,Summer,,Next Day Air,No,23,Credit Card,Weekly
2204,,,Clothing,79.0,M,Winter,,Free Shipping,No,32,Cash,Quarterly
2205,20.0,Male,Clothing,,S,Winter,3.4,2-Day Shipping,No,6,Debit Card,Monthly
2206,,Male,,68.0,XL,Fall,,Express,No,27,PayPal,Weekly
2207,,Male,Footwear,51.0,L,Spring,2.6,Store Pickup,No,25,Bank Transfer,Fortnightly
2208,69.0,Male,Accessories,38.0,M,Fall,2.9,Next Day Air,No,11,Credit Card,Annually
2209,28.0,,Accessories,46.0,XL,Summer,2.7,2-Day Shipping,No,23,PayPal,Monthly
2210,,Male,,20.0,XL,Summer,4.5,2-Day Shipping,No,44,Bank Transfer,Quarterly
2211,30.0,Male,Accessories,,M,Summer,3.1,Store Pickup,No,35,PayPal,Fortnightly
2212,50.0,Male,Clothing,89.0,L,Winter,3.2,Free Shipping,No,45,Debit Card,
2213,59.0,Male,Clothing,,M,Winter,3.3,Next Day Air,No,22,Bank Transfer,
2214,,Male,,94.0,M,Fall,2.9,Express,No,18,Debit Card,Quarterly
2215,50.0,Male,Accessories,,L,Fall,4.1,Standard,No,20,Debit Card,Weekly
2216,25.0,,Footwear,96.0,M,Winter,,Express,No,28,Credit Card,Fortnightly
2217,41.0,Male,,36.0,XL,Winter,4.0,Store Pickup,No,15,Venmo,Bi-Weekly
2218,35.0,,Accessories,27.0,XL,Fall,2.6,Store Pickup,No,42,Bank Transfer,Fortnightly
2219,67.0,,Accessories,67.0,M,Winter,3.5,Store Pickup,No,20,Debit Card,Quarterly
2220,33.0,Male,Clothing,,S,Fall,2.8,Store Pickup,No,16,Bank Transfer,Fortnightly
2221,,,Accessories,62.0,XL,Fall,4.5,Store Pickup,No,47,Cash,Annually
2222,25.0,,Clothing,88.0,XL,Fall,3.0,Free Shipping,No,34,Credit Card,Annually
2223,32.0,Male,Clothing,66.0,M,Summer,4.4,Store Pickup,No,30,Credit Card,Weekly
2224,30.0,,Footwear,,M,Fall,4.7,Next Day Air,No,5,PayPal,Quarterly
2225,,Male,Accessories,25.0,L,Winter,4.3,Standard,No,38,Cash,Quarterly
2226,38.0,Male,Accessories,,S,Spring,4.8,Free Shipping,No,18,Credit Card,Annually
2227,22.0,Male,Clothing,,L,Spring,4.8,Store Pickup,No,28,Cash,Annually
2228,40.0,Male,Accessories,74.0,S,Summer,4.4,Next Day Air,No,42,Credit Card,Fortnightly
2229,54.0,Male,Accessories,50.0,M,Fall,3.7,Free Shipping,No,5,Credit Card,Weekly
2230,70.0,Male,Clothing,,M,Fall,3.9,Express,No,50,Venmo,Monthly
2231,,Male,Footwear,36.0,S,Spring,3.8,Express,No,33,Venmo,Fortnightly
2232,34.0,Male,Outerwear,49.0,M,Fall,4.1,Store Pickup,No,1,Credit Card,
2233,65.0,Male,Footwear,64.0,L,Spring,4.0,Store Pickup,No,14,Cash,Fortnightly
2234,38.0,Male,Clothing,31.0,XL,Summer,,Express,No,48,Credit Card,Monthly
2235,35.0,Male,Footwear,66.0,S,Winter,4.0,Express,No,26,Cash,Weekly
2236,40.0,Male,Clothing,82.0,M,Spring,,2-Day Shipping,No,44,Credit Card,Annually
2237,23.0,Male,Clothing,88.0,M,Winter,2.7,Standard,No,18,Debit Card,Fortnightly
2238,,Male,Footwear,34.0,S,Summer,3.8,Next Day Air,No,31,Venmo,Every 3 Months
2239,,Male,,84.0,L,Winter,3.8,Standard,No,18,Debit Card,Weekly
2240,,Male,Accessories,96.0,L,Summer,3.8,2-Day Shipping,No,41,Credit Card,Every 3 Months
2241,57.0,Male,Footwear,71.0,L,Winter,4.3,Next Day Air,No,18,Debit Card,Every 3 Months
2242,18.0,Male,Outerwear,,M,Summer,3.5,Free Shipping,No,3,Bank Transfer,Bi-Weekly
2243,18.0,Male,Clothing,66.0,M,Spring,3.8,Next Day Air,No,5,Credit Card,Bi-Weekly
2244,,Male,Clothing,21.0,M,Winter,,2-Day Shipping,No,13,Debit Card,Annually
2245,35.0,Male,Clothing,37.0,M,Summer,4.8,2-Day Shipping,No,22,PayPal,Annually
2246,,Male,Clothing,90.0,L,Fall,4.9,Free Shipping,No,45,PayPal,Fortnightly
2247,49.0,,Outerwear,96.0,M,Fall,4.3,Store Pickup,No,39,PayPal,Every 3 Months
2248,34.0,Male,Accessories,,L,Summer,4.4,Next Day Air,No,18,Venmo,Annually
2249,,Male,Clothing,66.0,M,Winter,3.4,Free Shipping,No,19,PayPal,
2250,42.0,,Accessories,45.0,XL,Spring,4.3,Next Day Air,No,29,Debit Card,Weekly
2251,41.0,Male,Footwear,89.0,L,Summer,4.6,Store Pickup,No,19,Credit Card,Weekly
2252,26.0,Male,Footwear,94.0,L,Fall,3.8,Free Shipping,No,22,Debit Card,Monthly
2253,,Male,Footwear,96.0,S,Summer,,Express,No,21,Bank Transfer,Annually
2254,62.0,Male,Clothing,31.0,M,Spring,2.6,Store Pickup,No,22,PayPal,Monthly
2255,24.0,Male,Accessories,79.0,M,Winter,4.2,Store Pickup,No,44,PayPal,Every 3 Months
2256,48.0,Male,Outerwear,39.0,L,Spring,4.6,Store Pickup,No,42,Bank Transfer,Quarterly
2257,31.0,Male,Clothing,22.0,M,Fall,,Standard,No,33,Credit Card,Quarterly
2258,41.0,Male,Clothing,32.0,L,Fall,4.2,Standard,No,6,Bank Transfer,Annually
2259,24.0,Male,Clothing,71.0,L,Winter,,Store Pickup,No,44,Credit Card,Every 3 Months
2260,60.0,Male,Clothing,96.0,XL,Spring,3.3,Free Shipping,No,24,Cash,Annually
2261,38.0,Male,Accessories,82.0,M,Fall,4.9,Express,No,16,PayPal,Quarterly
2262,58.0,Male,Accessories,76.0,L,Spring,4.4,Standard,No,12,Bank Transfer,Fortnightly
2263,,Male,Accessories,22.0,M,Winter,,2-Day Shipping,No,50,PayPal,Monthly
2264,44.0,Male,Accessories,40.0,XL,Winter,3.5,Store Pickup,No,42,Cash,Quarterly
2265,51.0,Male,Accessories,,M,Summer,3.9,2-Day Shipping,No,50,PayPal,Monthly
2266,36.0,Male,Outerwear,94.0,XL,Fall,3.9,Store Pickup,No,10,PayPal,Quarterly
2267,20.0,Male,Clothing,44.0,M,Fall,4.3,Store Pickup,No,32,Debit Card,Weekly
2268,32.0,Male,Accessories,49.0,S,Spring,,Express,No,37,Venmo,Weekly
2269,66.0,Male,Clothing,26.0,L,Spring,,2-Day Shipping,No,15,Bank Transfer,Monthly
2270,49.0,Male,Clothing,38.0,M,Fall,4.4,Store Pickup,No,27,Credit Card,Annually
2271,,Male,Clothing,72.0,L,Spring,3.5,Express,No,7,Venmo,Weekly
2272,29.0,Male,Clothing,99.0,M,Summer,3.4,Free Shipping,No,49,PayPal,Quarterly
2273,29.0,Male,Outerwear,38.0,L,Spring,4.0,Standard,No,44,PayPal,Monthly
2274,,Male,Outerwear,,L,Winter,,Express,No,13,PayPal,Bi-Weekly
2275,57.0,,Clothing,27.0,L,Spring,4.5,Next Day Air,No,38,PayPal,Fortnightly
2276,29.0,Male,Clothing,,M,Winter,4.4,Standard,No,10,Debit Card,
2277,31.0,Male,Clothing,,L,Summer,,2-Day Shipping,No,25,Debit Card,Weekly
2278,25.0,Male,Accessories,56.0,M,Summer,4.6,Next Day Air,No,18,Credit Card,Quarterly
2279,61.0,,Accessories,25.0,M,Fall,3.8,Store Pickup,No,6,Cash,Every 3 Months
2280,,,Footwear,67.0,L,Spring,,Free Shipping,No,35,Bank Transfer,Quarterly
2281,,Male,Footwear,21.0,M,Summer,2.8,Standard,No,31,Credit Card,Fortnightly
2282,,Male,Clothing,27.0,XL,Summer,3.0,Store Pickup,No,41,Bank Transfer,Annually
2283,18.0,Male,Footwear,97.0,S,Fall,,2-Day Shipping,No,8,Credit Card,Annually
2284,44.0,Male,Accessories,,S,Winter,4.1,Free Shipping,No,34,Credit Card,Fortnightly
2285,,Male,,63.0,XL,Fall,4.1,Express,No,20,Venmo,
2286,34.0,Male,Accessories,100.0,L,Summer,4.6,2-Day Shipping,No,38,PayPal,Every 3 Months
2287,67.0,Male,,38.0,L,Spring,2.5,Store Pickup,No,35,Venmo,Quarterly
2288,,Male,Clothing,45.0,L,Summer,3.0,Store Pickup,No,6,Debit Card,Annually
2289,,Male,Accessories,91.0,M,Fall,3.8,Next Day Air,No,50,PayPal,Weekly
2290,70.0,Male,Clothing,82.0,M,Fall,4.1,Free Shipping,No,47,Venmo,
2291,37.0,Male,,48.0,L,Winter,3.3,Standard,No,23,PayPal,Quarterly
2292,28.0,Male,Outerwear,30.0,M,Spring,5.0,2-Day Shipping,No,13,Credit Card,Quarterly
2293,43.0,Male,Clothing,34.0,S,Spring,,Next Day Air,No,31,Debit Card,Monthly
2294,37.0,Male,,,L,Fall,3.3,Express,No,16,Debit Card,Every 3 Months
2295,54.0,,Accessories,95.0,M,Winter,5.0,Express,No,40,Debit Card,Annually
2296,50.0,Male,Accessories,22.0,L,Spring,,2-Day Shipping,No,45,PayPal,Quarterly
2297,46.0,Male,Accessories,88.0,M,Fall,2.5,Next Day Air,No,50,Venmo,Every 3 Months
2298,60.0,Male,Clothing,83.0,M,Summer,4.7,Standard,No,1,Bank Transfer,Quarterly
2299,40.0,Male,Accessories,,L,Spring,,2-Day Shipping,No,10,Cash,Every 3 Months
2300,,Male,Outerwear,,M,Summer,,Store Pickup,No,48,Credit Card,Every 3 Months
2301,,Male,Outerwear,88.0,XL,Summer,4.4,2-Day Shipping,No,38,Credit Card,Monthly
2302,37.0,Male,Clothing,20.0,L,Winter,2.9,Next Day Air,No,21,Debit Card,Annually
2303,36.0,Male,Accessories,39.0,L,Summer,,Store Pickup,No,38,Venmo,Monthly
2304,51.0,Male,Accessories,71.0,S,Spring,4.8,2-Day Shipping,No,31,Credit Card,Fortnightly
2305,26.0,Male,Clothing,73.0,L,Winter,4.7,Free Shipping,No,9,Debit Card,Fortnightly
2306,68.0,,Accessories,63.0,M,Summer,,Free Shipping,No,47,Cash,Weekly
2307,27.0,,Accessories,78.0,L,Winter,3.4,Standard,No,8,Cash,Bi-Weekly
2308,28.0,Male,Clothing,96.0,L,Fall,3.5,Next Day Air,No,30,Debit Card,Annually
2309,,Male,Accessories,81.0,M,Winter,3.4,2-Day Shipping,No,22,Bank Transfer,Quarterly
2310,,,,95.0,S,Fall,5.0,2-Day Shipping,No,3,Bank Transfer,Quarterly
2311,30.0,Male,Accessories,68.0,M,Spring,4.6,Standard,No,15,PayPal,Monthly
2312,27.0,Male,Footwear,28.0,L,Spring,,2-Day Shipping,No,10,Bank Transfer,Every 3 Months
2313,,Male,Clothing,30.0,L,Summer,3.7,Free Shipping,No,19,Cash,Every 3 Months
2314,64.0,,Clothing,31.0,M,Summer,,Next Day Air,No,36,Bank Transfer,Fortnightly
2315,42.0,Male,Accessories,95.0,XL,Winter,4.4,Express,No,12,Bank Transfer,Every 3 Months
2316,69.0,Male,Clothing,79.0,M,Winter,3.5,2-Day Shipping,No,49,Debit Card,Quarterly
2317,28.0,Male,Footwear,39.0,L,Winter,3.8,Standard,No,7,Debit Card,Annually
2318,47.0,Male,Outerwear,,M,Summer,4.7,Next Day Air,No,28,Bank Transfer,Monthly
2319,,Male,Clothing,28.0,L,Spring,3.1,Store Pickup,No,30,Credit Card,Annually
2320,56.0,Male,,,XL,Winter,5.0,Free Shipping,No,29,PayPal,Monthly
2321,,Male,,55.0,M,Spring,3.7,Free Shipping,No,9,Debit Card,Every 3 Months
2322,50.0,Male,Footwear,31.0,M,Winter,3.0,Next Day Air,No,27,Debit Card,Fortnightly
2323,39.0,Male,Outerwear,84.0,S,Spring,4.5,Store Pickup,No,21,Venmo,Fortnightly
2324,35.0,Male,Accessories,93.0,L,Winter,4.7,Express,No,36,Credit Card,Monthly
2325,59.0,Male,,28.0,L,Winter,,Free Shipping,No,19,Debit Card,Annually
2326,44.0,Male,Footwear,55.0,M,Summer,4.4,2-Day Shipping,No,47,Cash,Weekly
2327,66.0,Male,Clothing,63.0,L,Winter,,Standard,No,38,Bank Transfer,Annually
2328,20.0,,Clothing,94.0,M,Winter,4.2,2-Day Shipping,No,22,Venmo,Bi-Weekly
2329,45.0,Male,Clothing,36.0,M,Fall,,Express,No,29,Venmo,Bi-Weekly
2330,49.0,Male,Accessories,97.0,S,Spring,4.8,Free Shipping,No,42,Bank Transfer,Annually
2331,60.0,,Accessories,63.0,L,Summer,,Store Pickup,No,47,PayPal,Every 3 Months
2332,61.0,Male,Accessories,77.0,S,Spring,4.3,2-Day Shipping,No,10,Credit Card,Bi-Weekly
2333,36.0,Male,Accessories,,XL,Fall,2.6,Store Pickup,No,10,Venmo,Monthly
2334,33.0,Male,Clothing,77.0,M,Spring,3.8,Next Day Air,No,1,PayPal,Every 3 Months
2335,49.0,Male,Footwear,79.0,L,Summer,4.2,Standard,No,7,Credit Card,Monthly
2336,31.0,Male,Outerwear,37.0,M,Summer,3.9,Store Pickup,No,10,Venmo,Fortnightly
2337,19.0,Male,Accessories,94.0,M,Winter,,Free Shipping,No,11,Credit Card,Weekly
2338,39.0,Male,Footwear,76.0,S,Fall,3.6,Store Pickup,No,5,Cash,Annually
2339,66.0,Male,Footwear,68.0,S,Fall,4.0,Express,No,21,PayPal,Quarterly
2340,25.0,Male,Clothing,,L,Spring,3.4,Next Day Air,No,24,Bank Transfer,Quarterly
2341,63.0,Male,Clothing,24.0,M,Summer,2.6,Standard,No,37,Credit Card,Fortnightly
2342,56.0,,Outerwear,31.0,L,Summer,4.5,Express,No,22,Venmo,Every 3 Months
2343,20.0,,Clothing,,M,Fall,4.9,Standard,No,16,Debit Card,Fortnightly
2344,58.0,Male,Clothing,49.0,M,Summer,4.4,2-Day Shipping,No,44,PayPal,Monthly
2345,34.0,Male,,92.0,XL,Fall,3.5,Express,No,14,Venmo,Bi-Weekly
2346,,,Clothing,32.0,S,Winter,,Express,No,23,Bank Transfer,Every 3 Months
2347,22.0,,Outerwear,67.0,L,Winter,,Standard,No,46,Debit Card,Fortnightly
2348,37.0,Male,Accessories,64.0,S,Fall,4.2,Express,No,46,Cash,
2349,54.0,Male,Footwear,84.0,M,Spring,4.9,Next Day Air,No,16,PayPal,Every 3 Months
2350,65.0,Male,Clothing,34.0,M,Fall,3.9,Standard,No,40,Credit Card,Every 3 Months
2351,57.0,Male,,26.0,M,Winter,4.2,Free Shipping,No,21,Cash,Annually
2352,38.0,Male,Clothing,50.0,S,Fall,4.9,Store Pickup,No,25,PayPal,
2353,70.0,,Footwear,46.0,M,Fall,2.8,Store Pickup,No,25,Bank Transfer,Quarterly
2354,56.0,Male,Accessories,71.0,M,Fall,4.1,Standard,No,25,Debit Card,Every 3 Months
2355,56.0,Male,Clothing,78.0,M,Summer,4.8,Next Day Air,No,27,Venmo,Monthly
2356,22.0,,Clothing,,S,Winter,,Next Day Air,No,12,Cash,Monthly
2357,57.0,Male,Accessories,58.0,M,Summer,3.0,Free Shipping,No,27,Debit Card,
2358,53.0,Male,Clothing,67.0,L,Fall,4.2,2-Day Shipping,No,40,Credit Card,Bi-Weekly
2359,53.0,Male,Clothing,,L,Spring,,Standard,No,38,Credit Card,Quarterly
2360,19.0,Male,,81.0,S,Spring,3.3,2-Day Shipping,No,44,Bank Transfer,Every 3 Months
2361,49.0,Male,Accessories,80.0,L,Fall,4.7,2-Day Shipping,No,27,Venmo,Every 3 Months
2362,44.0,,,64.0,M,Spring,4.3,2-Day Shipping,No,30,Credit Card,Every 3 Months
2363,27.0,Male,,41.0,M,Fall,2.7,Standard,No,24,Credit Card,Monthly
